device_changed,location_changed,time_since_registration,order_value,orders_last_30min,failed_mpin_count_24hr,login_count_today,label,category
False,False,1792,720.08,1,1,5,normal,
False,False,391,13620.13,3,0,1,normal,
False,False,1507,32691.05,4,0,2,normal,
False,False,977,18098.17,2,1,3,normal,
False,False,1247,887.75,2,0,3,normal,
False,False,1970,35105.67,1,1,3,normal,
False,False,950,11278.47,0,0,2,normal,
True,False,32,15872.87,3,0,1,normal,
False,False,313,27567.13,3,1,2,normal,
True,False,1349,1587.49,4,0,1,normal,
False,False,1084,18721.39,3,1,1,normal,
False,False,314,31593.43,4,0,2,normal,
False,False,995,5092.6,0,1,2,normal,
False,False,907,31454.16,4,1,1,normal,
False,False,46,18660.29,0,1,5,normal,
False,False,1974,27169.9,3,0,5,normal,
False,False,1023,1914.6,3,0,5,normal,
False,False,1012,21572.06,0,1,5,normal,
False,False,1495,1869.18,2,0,5,normal,
False,False,1356,12934.14,4,0,1,normal,
False,False,1551,26794.16,3,0,1,normal,
False,False,743,33976.03,4,1,1,normal,
False,False,1294,25115.62,4,0,1,normal,
False,False,1560,36655.77,4,1,3,normal,
False,False,995,26588.81,2,1,1,normal,
False,False,1298,37706.26,1,0,5,normal,
True,False,1481,10903.87,4,0,5,normal,
False,False,854,7300.13,0,0,3,normal,
False,False,745,34112.0,4,0,5,normal,
False,False,1075,35608.3,3,1,5,normal,
False,False,586,31054.34,2,1,1,normal,
False,False,426,24591.1,1,1,2,normal,
False,False,589,31254.58,3,0,5,normal,
False,False,506,38219.55,3,1,3,normal,
True,False,1444,2132.43,4,1,3,normal,
False,False,299,21594.48,3,1,2,normal,
False,False,845,16396.85,1,1,1,normal,
False,False,1442,25073.67,2,0,2,normal,
False,False,1516,31804.93,4,0,1,normal,
False,False,1204,23878.9,1,1,5,normal,
False,False,156,29754.99,1,1,5,normal,
True,False,1000,133013.13,3,6,2,anomaly,failed_mpin_then_large_order
False,False,351,33469.57,4,1,5,normal,
False,False,356,11409.18,1,1,5,normal,
False,False,1191,32875.45,2,0,4,normal,
False,False,823,15419.84,3,1,4,normal,
False,False,28,7971.12,3,0,4,normal,
False,False,1258,34363.4,2,1,3,normal,
False,False,1003,6240.92,1,0,4,normal,
False,False,1357,28981.87,0,0,1,normal,
False,False,835,35233.13,2,0,5,normal,
False,False,1559,32276.35,3,0,3,normal,
True,True,1241,30459.74,0,1,4,anomaly,impossible_location_change
False,False,1818,23502.27,4,0,5,normal,
False,False,1655,27870.08,2,1,3,normal,
False,True,211,11652.59,1,0,4,normal,
False,False,1036,17518.51,2,0,4,normal,
False,False,577,28725.11,3,1,4,normal,
True,False,491,36940.51,0,1,1,normal,
False,False,36,5026.63,2,1,2,normal,
False,False,1217,20125.06,1,0,2,normal,
False,False,1837,19612.97,0,0,2,normal,
False,False,1421,8651.15,1,0,2,normal,
False,False,1270,33357.92,0,1,4,normal,
False,False,1048,13943.1,4,1,1,normal,
False,False,1234,3456.64,1,1,1,normal,
True,False,746,10504.61,2,0,5,normal,
False,False,435,16742.5,0,0,2,normal,
False,False,1871,8011.62,1,0,2,normal,
True,False,574,51717.46,0,6,1,anomaly,failed_mpin_then_large_order
False,False,27,4919.02,1,0,3,normal,
False,False,1103,13529.39,3,0,1,normal,
False,False,573,28874.0,1,0,1,normal,
False,False,1522,32766.1,4,0,5,normal,
False,False,1136,23153.85,2,0,2,normal,
False,False,1908,13148.61,0,1,3,normal,
False,False,655,37420.9,1,1,2,normal,
False,False,391,37583.09,1,0,1,normal,
False,False,1594,22678.47,4,1,2,normal,
False,False,571,2707.02,3,0,5,normal,
False,False,251,10900.69,0,1,3,normal,
False,False,1765,8486.75,0,1,3,normal,
False,False,507,2594.96,0,0,5,normal,
False,False,1153,31099.58,0,1,5,normal,
False,False,1087,28871.79,2,1,5,normal,
False,False,842,1019.26,2,0,4,normal,
False,False,171,6440.3,2,1,2,normal,
False,False,1298,25970.95,4,1,1,normal,
False,False,890,35762.31,2,1,5,normal,
False,False,395,24152.36,1,1,4,normal,
False,False,413,19715.61,4,0,4,normal,
False,False,730,30790.26,4,0,1,normal,
False,False,1088,38653.7,2,1,5,normal,
False,False,850,36474.48,2,1,2,normal,
False,False,625,5298.86,0,1,4,normal,
False,False,143,165967.18,2,7,2,anomaly,failed_mpin_then_large_order
False,False,821,21430.6,2,0,5,normal,
False,False,877,29128.55,3,1,1,normal,
False,False,1428,34592.0,1,0,1,normal,
False,False,1731,2002.57,2,1,2,normal,
False,False,1927,20018.88,0,0,3,normal,
False,False,345,24342.25,3,1,4,normal,
False,False,1080,885.23,1,1,3,normal,
False,False,1,77459.1,1,1,3,anomaly,new_account_large_order
False,False,1721,28213.16,3,1,1,normal,
False,False,649,12689.16,3,1,1,normal,
False,False,1486,6951.9,2,0,4,normal,
False,False,296,38751.23,2,1,3,normal,
False,False,1662,31830.64,4,0,1,normal,
False,False,1384,34842.42,3,1,1,normal,
False,False,296,29174.0,4,1,5,normal,
False,False,211,39816.85,0,0,1,normal,
False,False,1750,26550.55,3,1,4,normal,
False,False,1361,9598.68,2,0,4,normal,
True,False,482,2983.02,2,0,1,normal,
False,False,1317,18790.69,0,0,1,normal,
False,False,1235,26518.87,4,1,4,normal,
False,False,1305,37445.04,3,1,5,normal,
False,False,63,8336.98,2,1,3,normal,
False,False,1498,4957.61,1,0,3,normal,
False,False,1739,2369.1,2,1,4,normal,
False,False,766,26740.01,4,1,2,normal,
False,False,937,13403.19,0,0,5,normal,
False,False,901,24165.74,1,0,4,normal,
False,False,1198,12761.27,3,0,2,normal,
False,False,1700,123916.43,1,6,2,anomaly,failed_mpin_then_large_order
True,False,406,9443.65,2,1,2,normal,
False,False,427,15099.4,4,0,1,normal,
False,False,128,13159.5,0,0,3,normal,
False,False,781,15338.0,4,0,3,normal,
False,False,568,6078.85,3,0,3,normal,
False,False,421,10995.4,2,0,3,normal,
False,False,1291,18839.68,0,0,4,normal,
False,False,1037,38722.62,1,1,5,normal,
False,False,135,26877.55,3,1,2,normal,
True,False,930,19878.84,2,1,4,normal,
False,False,1329,9604.41,1,1,3,normal,
True,False,1589,15048.03,2,0,4,normal,
False,False,1943,26497.3,1,1,1,normal,
False,False,1102,33425.77,2,0,2,normal,
False,False,622,27346.08,2,0,3,normal,
False,False,1323,31149.69,1,1,1,normal,
False,False,1432,33102.31,1,0,4,normal,
False,False,652,28126.75,3,0,2,normal,
False,False,1447,3070.74,2,0,4,normal,
False,False,1613,35213.39,3,1,3,normal,
False,False,1196,18840.16,0,1,3,normal,
False,False,224,17736.89,1,0,5,normal,
False,False,1320,25506.07,3,0,3,normal,
False,False,1166,28205.59,1,1,1,normal,
False,False,405,31600.93,1,1,4,normal,
False,False,1219,12921.58,0,1,2,normal,
False,False,1844,15393.66,4,0,2,normal,
False,False,1170,4921.82,0,1,3,normal,
False,False,1651,30276.5,2,0,1,normal,
False,False,1265,6848.8,4,1,3,normal,
True,False,1300,28409.08,0,0,3,normal,
False,False,144,6837.38,2,0,1,normal,
False,False,444,21524.18,0,0,4,normal,
False,False,361,7750.89,2,0,1,normal,
False,False,1551,32316.19,4,0,5,normal,
False,False,1074,3192.97,4,0,4,normal,
False,False,442,21326.86,0,1,5,normal,
False,False,571,10173.23,1,0,5,normal,
False,False,1967,6221.51,1,1,4,normal,
False,False,1752,16944.4,1,1,5,normal,
False,False,353,10630.56,2,1,2,normal,
True,True,1767,65757.33,3,0,1,anomaly,account_takeover
False,False,605,6730.54,1,0,1,normal,
False,False,295,24223.76,1,0,1,normal,
False,False,1923,21555.09,4,1,2,normal,
False,False,917,958.8,4,1,1,normal,
False,False,1943,14471.82,3,1,5,normal,
False,False,399,37181.45,4,0,1,normal,
False,False,1848,27580.84,3,1,3,normal,
False,False,1334,3034.55,2,0,2,normal,
False,False,1108,10273.84,3,1,1,normal,
False,False,1213,25864.77,3,0,1,normal,
False,False,1075,13958.0,1,0,1,normal,
False,False,217,15986.79,4,0,5,normal,
False,False,64,4444.17,0,1,4,normal,
False,False,273,10500.92,2,0,4,normal,
False,False,1566,35245.78,2,1,3,normal,
False,False,1568,5348.16,0,1,5,normal,
False,False,1726,5519.11,4,0,3,normal,
False,False,605,10809.14,2,1,3,normal,
False,False,1442,14391.44,4,0,5,normal,
False,False,31,6139.78,0,0,1,normal,
False,False,1736,14512.53,1,1,5,normal,
False,False,969,36814.27,1,1,5,normal,
False,False,1873,35135.25,3,1,5,normal,
True,False,36,11948.59,1,0,3,normal,
False,False,792,28884.91,4,1,1,normal,
False,True,344,39335.75,1,1,3,normal,
False,False,33,27879.81,3,0,2,normal,
False,False,1097,34808.59,1,1,4,normal,
False,False,1412,7001.26,1,0,4,normal,
False,False,925,8563.53,4,0,3,normal,
False,False,1546,9790.71,3,0,5,normal,
False,False,1363,18429.97,0,1,5,normal,
False,False,39,7087.45,3,1,5,normal,
False,False,856,4352.14,4,0,1,normal,
False,False,59,22187.26,1,1,5,normal,
False,False,1871,16610.88,3,0,3,normal,
False,False,224,5153.01,4,0,5,normal,
False,False,1527,27028.03,2,1,2,normal,
False,False,1405,24758.24,0,1,5,normal,
False,False,1240,19544.95,4,0,5,normal,
False,False,514,3562.22,0,0,5,normal,
False,False,143,11442.42,4,0,5,normal,
False,False,1933,28171.6,4,0,3,normal,
False,False,1606,889.64,3,0,4,normal,
True,False,25,17982.12,0,0,1,normal,
False,False,1925,35154.04,3,1,3,normal,
False,False,1521,30279.05,4,0,1,normal,
False,True,184,4162.28,3,0,2,normal,
False,False,220,23979.68,2,1,4,normal,
False,False,302,8253.01,0,1,3,normal,
False,False,223,5637.31,0,0,5,normal,
False,False,861,39752.54,1,1,5,normal,
False,False,116,9842.05,1,1,1,normal,
False,False,909,27716.21,3,1,2,normal,
False,False,1400,12409.99,0,1,2,normal,
True,False,1489,23810.24,4,0,4,normal,
False,False,492,15941.49,3,0,1,normal,
False,False,1233,24567.79,0,0,5,normal,
False,False,416,2232.08,3,0,4,normal,
False,False,414,37800.09,3,0,3,normal,
False,False,1514,32509.94,1,0,3,normal,
False,False,1564,39737.64,1,1,3,normal,
False,False,173,10858.89,0,1,2,normal,
False,False,1727,19334.99,3,1,2,normal,
False,False,1226,10697.52,4,1,2,normal,
False,False,478,13337.49,4,0,3,normal,
False,False,19,34499.77,3,1,4,normal,
False,False,404,562.45,0,1,1,normal,
False,False,1157,19443.45,2,0,2,normal,
False,False,987,1616.95,3,0,2,normal,
False,False,1183,29485.67,3,1,3,normal,
False,False,1701,17394.28,2,0,4,normal,
False,False,81,13469.37,0,0,1,normal,
False,False,1219,37876.97,4,0,4,normal,
False,False,1398,13159.86,2,1,2,normal,
False,False,1091,29671.0,2,1,2,normal,
False,False,521,19515.36,1,0,4,normal,
False,False,1046,20812.41,3,1,1,normal,
False,False,378,6755.25,0,1,4,normal,
False,False,143,34860.52,2,1,1,normal,
False,False,292,22764.9,4,0,4,normal,
False,False,1510,20120.69,1,0,1,normal,
False,False,764,37311.46,1,0,2,normal,
False,False,732,17645.65,0,0,1,normal,
False,False,1728,18032.14,1,0,5,normal,
False,False,1294,39277.02,4,0,4,normal,
False,False,635,23097.98,4,1,1,normal,
False,False,1999,13022.59,0,1,4,normal,
False,False,1840,26611.08,0,1,2,normal,
True,False,1044,4705.37,0,1,3,normal,
False,False,531,38586.5,0,0,3,normal,
False,True,1351,26016.12,2,1,4,anomaly,impossible_location_change
False,False,1011,16126.73,3,1,3,normal,
False,False,1982,27915.76,3,0,4,normal,
False,False,1075,16300.23,4,1,5,normal,
False,False,696,3760.53,4,0,5,normal,
True,False,374,139130.99,1,0,1,anomaly,account_takeover
False,False,1671,8488.69,0,0,5,normal,
False,False,1940,35321.76,1,0,5,normal,
False,False,1648,37072.46,2,1,1,normal,
False,False,1762,31480.66,4,1,5,normal,
False,False,1781,36794.59,2,0,5,normal,
True,False,1937,15718.01,2,0,2,normal,
False,False,738,23199.92,2,0,3,normal,
False,False,1526,32548.69,2,1,1,normal,
False,False,796,9347.7,1,1,2,normal,
False,False,156,13154.94,1,0,2,normal,
False,False,265,26938.03,1,1,3,normal,
False,False,1276,4131.68,4,0,5,normal,
False,False,772,3586.08,3,1,2,normal,
False,False,366,15531.11,4,0,4,normal,
False,False,426,1893.45,3,1,3,normal,
False,False,727,37309.35,3,0,2,normal,
False,False,209,35366.51,0,0,4,normal,
False,False,328,728.57,1,0,3,normal,
False,False,294,34897.69,2,1,3,normal,
False,False,87,17072.21,0,1,4,normal,
False,False,1289,1830.14,2,1,1,normal,
False,False,942,39693.39,2,1,5,normal,
False,False,526,24460.29,2,1,5,normal,
False,False,625,10367.14,3,0,2,normal,
False,False,866,21823.56,3,0,5,normal,
False,False,759,38686.16,2,0,5,normal,
False,False,1033,16289.25,2,1,4,normal,
False,False,1569,36662.48,1,0,4,normal,
False,False,537,21945.59,1,0,4,normal,
False,False,644,31115.3,0,1,2,normal,
False,False,1625,25031.67,1,0,2,normal,
True,True,5,129241.22,0,1,2,anomaly,new_account_large_order
False,False,831,8724.18,2,1,2,normal,
False,False,607,32560.66,0,1,4,normal,
False,True,36,23534.93,2,0,4,normal,
False,False,1138,12535.76,0,0,1,normal,
False,False,612,28566.04,2,0,1,normal,
True,False,1023,8259.75,1,0,4,normal,
False,False,843,22591.06,4,0,4,normal,
False,False,1990,2598.53,4,1,1,normal,
False,False,490,15753.56,0,1,2,normal,
False,False,1726,2917.09,0,1,2,normal,
False,False,721,18146.44,4,0,4,normal,
False,False,598,18992.03,0,0,4,normal,
True,False,83,4572.32,0,1,3,normal,
False,False,1998,37288.0,3,0,2,normal,
False,False,1427,8188.73,0,1,2,normal,
False,False,794,17842.58,3,1,3,normal,
False,False,1120,22758.64,0,0,3,normal,
False,False,1821,27518.16,4,1,2,normal,
False,False,693,7857.52,0,1,5,normal,
False,False,1153,15047.41,2,0,2,normal,
False,False,1333,31631.39,3,0,4,normal,
False,False,362,5839.77,3,0,3,normal,
True,False,1409,7963.5,0,0,2,normal,
False,False,1769,8135.55,0,0,4,normal,
False,False,1015,1912.55,2,1,5,normal,
False,False,1284,2352.43,3,1,3,normal,
False,False,1732,29633.05,2,1,3,normal,
False,False,32,19144.16,4,0,4,normal,
False,False,512,6755.43,2,1,3,normal,
True,False,604,9324.36,1,1,5,normal,
False,False,628,34907.6,0,1,4,normal,
False,False,1815,32252.4,2,1,4,normal,
False,False,904,28225.73,4,1,2,normal,
False,False,1194,18231.76,4,1,3,normal,
False,False,1683,8731.12,4,0,4,normal,
False,False,572,16904.21,1,1,3,normal,
False,False,73,22714.93,4,0,1,normal,
False,False,1271,10258.0,3,1,3,normal,
False,False,464,20896.69,2,1,4,normal,
False,False,269,8072.42,4,1,5,normal,
False,False,245,12354.32,4,0,4,normal,
False,False,1768,21850.89,0,0,4,normal,
False,False,1770,19410.12,0,1,3,normal,
False,False,849,39486.1,4,0,4,normal,
False,False,453,36295.46,1,1,2,normal,
False,False,1802,31673.06,0,1,2,normal,
False,False,1122,19157.65,2,0,1,normal,
False,False,168,17845.97,0,0,4,normal,
False,False,748,2543.71,4,0,2,normal,
False,False,1743,11342.64,1,0,1,normal,
False,False,1691,34082.86,1,0,1,normal,
True,False,1423,29265.27,0,0,5,normal,
False,False,585,10331.97,0,0,4,normal,
True,True,951,17821.0,3,0,2,anomaly,impossible_location_change
False,False,944,38684.12,1,1,1,normal,
False,False,1436,28775.19,3,1,5,normal,
False,False,370,14058.67,2,0,5,normal,
False,False,205,652.03,0,1,2,normal,
False,False,1553,7169.67,4,0,5,normal,
False,False,1196,4748.29,4,0,5,normal,
False,False,1429,1213.14,0,1,5,normal,
False,False,626,21499.73,2,0,2,normal,
False,False,238,38535.3,2,1,4,normal,
False,False,1136,5663.35,0,1,4,normal,
False,False,1404,14499.28,2,1,1,normal,
False,False,22,34785.08,2,0,4,normal,
False,False,1314,29114.23,3,0,4,normal,
False,False,673,30024.58,2,1,1,normal,
False,False,272,17471.2,2,0,5,normal,
False,False,264,29247.01,2,0,2,normal,
False,False,60,20759.19,4,0,3,normal,
False,False,0,139313.83,2,1,1,anomaly,new_account_large_order
False,False,679,12137.66,1,1,1,normal,
False,False,202,19395.51,2,0,3,normal,
False,False,929,19112.02,2,0,5,normal,
False,False,1160,11648.19,2,1,4,normal,
False,False,876,1635.52,2,0,5,normal,
False,False,789,13695.82,3,0,4,normal,
False,False,1323,9080.7,0,1,3,normal,
False,False,1818,11681.76,2,0,3,normal,
False,False,1594,2213.01,2,0,5,normal,
False,False,422,13129.96,0,0,3,normal,
False,False,1397,23928.8,4,1,1,normal,
False,False,1314,15086.59,0,1,5,normal,
False,True,1828,117712.72,1,7,1,anomaly,failed_mpin_then_large_order
False,False,11,37682.14,3,1,1,normal,
False,False,510,8113.55,1,1,2,normal,
False,False,164,9885.02,4,0,2,normal,
False,False,1317,24087.27,0,0,3,normal,
False,False,1625,7168.02,3,0,3,normal,
False,False,521,24213.99,1,0,5,normal,
False,False,1437,17811.68,25,1,2,anomaly,unusual_trading_velocity
False,False,1163,14551.19,1,1,3,normal,
False,False,1969,2944.01,0,1,1,normal,
True,False,448,35647.52,3,0,5,normal,
False,False,118,25972.0,2,0,4,normal,
False,False,1046,33923.15,2,1,3,normal,
False,False,1625,19676.36,1,1,2,normal,
False,False,1343,13730.39,4,0,1,normal,
False,False,1804,39531.92,1,1,3,normal,
False,False,1270,12773.02,2,0,1,normal,
False,False,1337,34628.85,3,1,4,normal,
False,False,903,36516.51,1,1,5,normal,
False,False,1281,7879.34,0,0,3,normal,
False,False,1770,21121.67,3,0,1,normal,
False,False,225,32846.57,1,0,4,normal,
False,False,1414,38429.46,2,1,2,normal,
False,False,301,36425.77,0,1,4,normal,
False,True,621,11632.89,2,1,4,normal,
False,False,265,1658.07,3,1,2,normal,
False,False,268,10755.17,4,0,5,normal,
False,False,1378,31061.34,2,0,5,normal,
False,False,398,38525.05,1,1,1,normal,
False,False,1736,27370.91,3,0,1,normal,
False,False,601,21186.6,0,1,4,normal,
False,False,338,28322.35,1,1,2,normal,
False,False,1488,6513.34,1,1,5,normal,
False,False,1018,24219.57,0,0,3,normal,
True,False,534,33890.0,4,1,1,normal,
False,False,1355,21465.43,1,1,2,normal,
True,False,1753,25833.55,4,1,1,normal,
False,False,1496,27204.42,0,0,2,normal,
False,False,766,13219.06,1,1,5,normal,
False,False,1871,28280.38,1,1,2,normal,
False,False,767,22790.55,2,1,4,normal,
False,False,494,6083.63,2,0,5,normal,
False,False,1863,27214.75,0,1,2,normal,
False,False,1493,37888.95,4,0,4,normal,
False,False,1403,4796.58,0,0,3,normal,
False,False,1265,3007.5,3,1,5,normal,
True,False,1356,32278.75,4,1,2,normal,
False,False,1962,11422.35,1,0,4,normal,
False,False,847,5343.43,4,1,2,normal,
False,False,439,4972.35,3,1,1,normal,
False,False,381,17790.63,2,1,1,normal,
False,False,1903,23488.44,1,0,5,normal,
False,False,1400,14181.03,2,1,1,normal,
False,False,124,15778.21,2,1,1,normal,
False,False,8,13480.68,3,1,2,normal,
False,False,705,33006.84,2,0,4,normal,
False,False,570,19500.57,3,1,2,normal,
False,False,1173,27296.53,1,1,3,normal,
False,False,1937,8215.59,2,0,3,normal,
False,False,1690,39611.29,3,0,4,normal,
False,False,588,18549.36,2,1,2,normal,
False,False,1680,9089.57,0,1,5,normal,
False,False,734,30185.21,1,0,2,normal,
False,False,674,27020.85,2,0,4,normal,
False,False,1095,29364.67,4,0,1,normal,
False,False,1442,9284.95,2,1,4,normal,
False,False,297,32334.95,0,0,5,normal,
True,False,655,2300.06,3,0,5,normal,
False,False,170,36335.0,3,0,4,normal,
False,False,1893,37606.58,3,1,2,normal,
True,False,950,20369.94,0,1,3,normal,
False,False,966,21770.63,1,1,4,normal,
False,False,1299,10638.22,0,0,1,normal,
False,False,495,33074.32,0,0,3,normal,
False,False,662,24218.3,3,1,4,normal,
False,True,1171,24309.93,2,1,4,normal,
False,False,1038,36387.38,0,1,4,normal,
False,False,1891,24064.03,1,1,4,normal,
False,False,857,13925.07,4,1,1,normal,
False,False,1939,5435.42,1,0,1,normal,
False,False,1126,39964.35,1,0,5,normal,
False,False,1651,36827.72,3,0,4,normal,
False,False,152,33461.03,0,0,5,normal,
True,False,1076,11893.0,1,1,5,normal,
